"file","golden","symbols"
"fixtures/corpus/table_interpolate_by_name.frees","true","interpolate"
"fixtures/corpus/table_lone_1d.frees","true",""
"fixtures/corpus/table_lone_two_columns_extra.frees","true","lookup"
"fixtures/corpus/table_lookup_family.frees","true","differentiate;lookup;lookuprow;nlookuprows"
"fixtures/corpus/table_name_shadows_variable.frees","true",""
"fixtures/corpus/table_three_columns_family_exact_curve.frees","true",""
"fixtures/corpus/table_two_tables_same_argument.frees","true",""
"fixtures/corpus/table_xlog_extrapolate_clamp.frees","true",""
"fixtures/corpus/table_xlog_ylog.frees","true",""
"fixtures/corpus/table_xlog_zero_x_guard.frees","true",""
"fixtures/corpus/table_ylog_negative_y_guard.frees","true",""
"fixtures/corpus/tank-draining.frees","true","sqrt;integral"
"fixtures/corpus/thermo-compliance.frees","true","stagnationtemp;stagnationpres;compressibilityfactor;volume"
"fixtures/corpus/thermodynamics-examples-example1-1-wind-turbine-energy-and-savings.frees","true",""
"fixtures/corpus/thermodynamics-examples-example1-2-oil-tank-mass.frees","true",""
"fixtures/corpus/thermodynamics-examples-example1-9-manometer-absolute-pressure.frees","true",""
"fixtures/corpus/tpcharge-charge-sets-condensing-pressure-and-subcooling-2.frees","true","cond;TwoPhaseCondenserUA;TwoPhaseEnthalpySource;TwoPhaseSink"
"fixtures/corpus/tpcharge-charge-sets-condensing-pressure-and-subcooling.frees","true","cond;TwoPhaseCondenserUA;TwoPhaseEnthalpySource;TwoPhaseSink"
"fixtures/corpus/tpcharge-inventory-mass-uses-void-weighted-density.frees","true","inv;TwoPhaseInventory;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/tpcharge-receiver-buffers-charge-in-its-level-2.frees","true","TwoPhaseReceiver;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/tpcharge-receiver-buffers-charge-in-its-level.frees","true","TwoPhaseReceiver;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/tpcycle-cop-drops-versus-isobaric-baseline.frees","true","cond;EXV;TwoPhaseCompressor;TwoPhaseCondenser;TwoPhaseEvaporator;TwoPhaseExpansionValve;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/tpcycle-non-isobaric-cycle-has-suction-below-evaporating-pressure-and-plausible-cop.frees","true","cond;EXV;TwoPhaseCompressor;TwoPhaseCondenser;TwoPhaseEvaporator;TwoPhaseExpansionValve;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/transient-heat-rod.frees","true","odevalue;finalvalue"
"fixtures/corpus/two-phase-distributed-temperature-glides-along-a-multi-cell-coil.frees","true","r2;TwoPhaseFlowRes;TwoPhaseSensor;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/two-phase-domain-capacitive-resistive-capacitive-chain-is-accepted.frees","true","LiquidOrifice;LiquidVolume"
"fixtures/corpus/two-phase-domain-direct-capacitive-to-capacitive-connection-is-rejected.frees","true","LiquidVolume"
"fixtures/corpus/two-phase-domain-two-phase-chain-computes-quality-void-and-pressure-glide.frees","true","TwoPhaseFlowRes;TwoPhaseSensor;TwoPhaseSink;TwoPhaseSource"
"fixtures/corpus/twophase-lockhart-martinelli.frees","true","lm_phi2;lm_martinelli_tt"
"fixtures/corpus/twophase-void-friedel.frees","true","void_homogeneous;void_zivi;void_rouhani;friedel_phi2;momentum_flux"
"fixtures/corpus/twophase_martinelli_quality_rejected.frees","true","lm_martinelli_tt"
"fixtures/corpus/txv-superheat-domain-txv-superheat-connects-to-two-phase-lines.frees","true","ThermalSource;TwoPhasePressureSink;TwoPhasePressureSource;TXVSuperheat"
"fixtures/corpus/underdetermined.frees","true",""
"fixtures/corpus/underdetermined_by_one.frees","true",""
"fixtures/corpus/units_compound_derived.frees","true",""
"fixtures/corpus/units_dimension_mismatch_warns.frees","true",""
"fixtures/corpus/units_display_name_leak.frees","true",""
"fixtures/corpus/units_negative_celsius.frees","true",""
"fixtures/corpus/units_offset_in_expression.frees","true",""
"fixtures/corpus/units_pressure.frees","true",""
"fixtures/corpus/units_temperature.frees","true",""
"fixtures/corpus/units_temperature_ratio.frees","true",""
"fixtures/corpus/units_unknown_unit_warns.frees","true",""
"fixtures/corpus/validation-algebra-canonical-pair.frees","true",""
"fixtures/corpus/validation-algebra-cubic-unique-root.frees","true",""
"fixtures/corpus/validation-algebra-transcendental.frees","true","exp"
"fixtures/corpus/validation-component-thermal-chain.frees","true","Conduction;ThermalSource"
"fixtures/corpus/validation-component-voltage-divider.frees","true","r2;Ground;Resistor;VoltageSource"
"fixtures/corpus/validation-control-c2d-tustin.frees","true","c2d"
"fixtures/corpus/validation-control-error-constants.frees","true","errorconst"
"fixtures/corpus/validation-control-routh-stable.frees","true","routh"
"fixtures/corpus/validation-control-routh-unstable.frees","true","routh"
"fixtures/corpus/validation-fluid-hydrostatic.frees","true",""
"fixtures/corpus/validation-fluid-isentropic-flow.frees","true",""
"fixtures/corpus/validation-fluid-poiseuille.frees","true",""
"fixtures/corpus/validation-fluid-reynolds.frees","true",""
"fixtures/corpus/validation-fluid-standard-atmosphere.frees","true","isa_t;isa_p;isa_rho"
"fixtures/corpus/validation-ht-critical-radius.frees","true",""
"fixtures/corpus/validation-ht-effectiveness-ntu.frees","true","exp"
"fixtures/corpus/validation-ht-fin-efficiency.frees","true","tanh"
"fixtures/corpus/validation-ht-lumped-capacitance.frees","true","exp"
"fixtures/corpus/validation-ht-radiation-parallel-plates.frees","true",""
"fixtures/corpus/validation-matrix-determinant-triangular.frees","true","Determinant"
"fixtures/corpus/validation-matrix-eigen-symmetric.frees","true","Eigenvalues"
"fixtures/corpus/validation-matrix-solvelinear.frees","true","SolveLinear"
"fixtures/corpus/validation-ode-exponential-decay.frees","true","odevalue;finalvalue"
"fixtures/corpus/validation-ode-harmonic-oscillator.frees","true","odevalue;finalvalue"
"fixtures/corpus/validation-ode-logistic.frees","true","odevalue;finalvalue"
"fixtures/corpus/validation-ode-rc-step.frees","true","odevalue;finalvalue"
"fixtures/corpus/validation-signal-fft-impulse.frees","true",""
"fixtures/corpus/validation-stats-linfit-exact.frees","true",""
"fixtures/corpus/validation-thermo-brayton.frees","true",""
"fixtures/corpus/validation-thermo-carnot.frees","true",""
"fixtures/corpus/validation-thermo-isentropic-compression.frees","true",""
"fixtures/corpus/validation-thermo-isothermal-work.frees","true","ln"
"fixtures/corpus/validation-thermo-otto.frees","true",""
"fixtures/corpus/validation-uncertainty-product-rss.frees","true","uncertaintyof"
"fixtures/corpus/view-factor-coaxial-disks-reciprocity-with-unequal-radii.frees","true","viewfactor_disks"
"fixtures/corpus/zeotropic-blend-composition-rider-is-transported-across-connects.frees","true","BlendSensor;BlendSink;BlendSource"
"fixtures/corpus/zeotropic-blend-pure-refrigerant-has-no-glide.frees","true","BlendSink;BlendSource"
